mean,std,var,rms,zcr,min,max,peak_to_peak,median,iqr,energy,entropy_energy,skew,kurt,centroid,rolloff,bandwidth,flatness,contrast,entropy_spectral,label,filename
0.022324517,0.1290552,0.016655244,0.13097185,0.0303955078125,-0.6527484,0.9999952,1.6527436,0.0,0.016705899965018034,378.23746,693.09235,2.27455354529306,12.120939438421269,790.8438296594893,1387.668124112216,1149.298924263903,0.2775023,16.696328806772478,-5277.380366365436,buka,dataset48k/train\buka\buka48k-buka_37.wav.wav
0.027927347,0.2343129,0.05490254,0.23597135,0.028886274857954544,-0.8978108,0.99998593,1.8977968,0.0,0.03984459210187197,1227.7986,1492.9972,0.3100401862030247,4.100756943452879,864.0067287873994,1699.4101784446023,1048.6099133616624,0.32907683,18.152157933382917,-5842.051098245953,buka,dataset48k/train\buka\buka48k-buka_38.wav.wav
0.028018719,0.23430866,0.054900546,0.23597795,0.029130415482954544,-0.8975239,0.9999959,1.8975198,0.0,0.04014565050601959,1227.8673,1493.7646,0.3105141992272165,4.097449040858586,862.5458105152317,1696.2291370738637,1046.527402267678,0.3278809,18.082175176800572,-5830.7132991938515,buka,dataset48k/train\buka\buka48k-buka_39.wav.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,1.0000007,0.0,-0.0,buka,dataset48k/train\buka\buka48k-buka_4.wav.wav
0.02232422,0.12906744,0.016658401,0.13098386,0.030351118607954544,-0.65283144,0.99999493,1.6528263,0.0,0.016709869261831045,378.30682,693.1325,2.2746467891466473,12.121732626835776,791.4273541463631,1392.0726429332387,1146.9559527983351,0.2775983,16.677139873820995,-5281.858023629703,buka,dataset48k/train\buka\buka48k-buka_40.wav.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,1.0000007,0.0,-0.0,buka,dataset48k/train\buka\buka48k-buka_41.wav.wav
0.022294391,0.1290516,0.016654313,0.13096318,0.03046209161931818,-0.652902,0.99999195,1.652894,0.0,0.016603650525212288,378.18732,692.87756,2.274969017366179,12.125954795782546,790.5049506076797,1389.1362970525568,1146.9869935274319,0.27754307,16.66337969878959,-5274.780185954477,buka,dataset48k/train\buka\buka48k-buka_42.wav.wav
0.022347337,0.12907596,0.016660603,0.13099621,0.030439897017045456,-0.65286016,0.99999726,1.6528574,0.0,0.016776126343756914,378.3781,693.3215,2.2743256290969107,12.117850388403523,789.5319078583914,1385.4658647017045,1146.6465418812024,0.27748907,16.737581188041332,-5267.314947287085,buka,dataset48k/train\buka\buka48k-buka_43.wav.wav
0.02799302,0.23431894,0.054905366,0.23598512,0.029041637073863636,-0.8977678,0.99999297,1.8977607,0.0,0.040060984902083874,1227.9419,1493.5634,0.310354261627732,4.098376510144084,860.3907345090083,1689.132967862216,1045.2806232867945,0.32787618,18.072875013946017,-5813.992844671618,buka,dataset48k/train\buka\buka48k-buka_44.wav.wav
0.022183536,0.12904124,0.01665164,0.13093415,0.030506480823863636,-0.65386254,0.99997914,1.6538417,0.0,0.016193503979593515,378.01968,692.08704,2.2764477995009966,12.145329654869737,800.6928849066499,1418.499755859375,1158.6846878106949,0.27765638,16.695539497041953,-5353.0142335832525,buka,dataset48k/train\buka\buka48k-buka_45.wav.wav
0.02234181,0.12908255,0.016662303,0.13100176,0.030528675426136364,-0.652933,0.99999654,1.6529295,0.0,0.01673891069367528,378.41016,693.30804,2.2744279997513748,12.11901143615511,791.9842825898005,1396.966552734375,1149.3881844443158,0.27752498,16.670207898865723,-5286.131998243489,buka,dataset48k/train\buka\buka48k-buka_46.wav.wav
0.028006926,0.23431493,0.054903485,0.23598279,0.029219193892045456,-0.8974968,0.9999946,1.8974915,0.0,0.04011892341077328,1227.9176,1493.6729,0.3104541174285081,4.097860091515239,863.6507786512043,1697.9420055042613,1047.8123030340685,0.32796997,18.061408872117326,-5839.288435921247,buka,dataset48k/train\buka\buka48k-buka_47.wav.wav
0.027984744,0.23428625,0.054890048,0.23595168,0.029130415482954544,-0.8975564,0.9999923,1.8975487,0.0,0.040107397362589836,1227.5939,1493.4213,0.3102992634920232,4.09876879050856,861.0939245579768,1690.1117498224432,1045.9202714841742,0.3279382,18.05524637198037,-5819.448049032171,buka,dataset48k/train\buka\buka48k-buka_48.wav.wav
0.025443293,0.23477277,0.055118255,0.23614743,0.027021928267045456,-0.9090116,0.9996191,1.9086307,0.0,0.03169413190335035,1229.6317,1468.3368,0.2895805320030006,4.215395901919979,1031.4867362510736,1998.1833718039773,1324.009022408618,0.3391937,17.400434185467418,-7157.235268727481,buka,dataset48k/train\buka\buka48k-buka_49.wav.wav
0.022211818,0.1290271,0.016647993,0.130925,0.030617453835227272,-0.65286535,0.99998295,1.6528482,0.0,0.016351375728845596,377.96692,692.2127,2.2763072913913476,12.140870458482915,801.4941369336376,1431.7133123224432,1156.6874213617068,0.27788034,16.65020635607926,-5359.172638747721,buka,dataset48k/train\buka\buka48k-buka_5.wav.wav
0.027789747,0.23438607,0.054936834,0.23602775,0.028797496448863636,-0.898626,0.9999702,1.8985963,0.0,0.039415840059518814,1228.3856,1491.9066,0.3090089504901239,4.106373594572844,876.1834627381945,1724.8585094105113,1059.613687150759,0.33158985,18.03282556845197,-5936.647204823963,buka,dataset48k/train\buka\buka48k-buka_50.wav.wav
0.020733716,0.12778664,0.016329423,0.12945774,0.029552112926136364,-0.65868664,0.9997433,1.6584299,0.0,0.011207261122763157,369.54276,673.8217,2.3015094581801376,12.509333509837344,1014.5236946694121,1957.5639204545455,1449.4929734242216,0.28278092,16.181220005840494,-7022.710064104681,buka,dataset48k/train\buka\buka48k-buka_51.wav.wav
0.027789747,0.23438607,0.054936834,0.23602775,0.028797496448863636,-0.898626,0.9999702,1.8985963,0.0,0.039415840059518814,1228.3856,1491.9066,0.3090089504901239,4.106373594572844,876.1834627381945,1724.8585094105113,1059.613687150759,0.33158985,18.03282556845197,-5936.647204823963,buka,dataset48k/train\buka\buka48k-buka_52.wav.wav
0.02801315,0.23430997,0.05490116,0.23597859,0.029219193892045456,-0.8976317,0.9999953,1.897627,0.0,0.04017094988375902,1227.874,1493.7107,0.3104831021094444,4.097671403011845,863.9506716359966,1698.431396484375,1047.8703834818282,0.32792595,18.094849949663423,-5841.616007968106,buka,dataset48k/train\buka\buka48k-buka_53.wav.wav
0.027956178,0.23426554,0.054880343,0.23592772,0.028975053267045456,-0.89739597,0.99998975,1.8973857,0.0,0.039943459443748,1227.3446,1493.2031,0.31026353150907815,4.0993932973310985,862.9558708261064,1696.4738325639205,1043.7548921134437,0.3280957,18.080597848085777,-5833.895418843894,buka,dataset48k/train\buka\buka48k-buka_54.wav.wav
0.02230979,0.12905611,0.01665548,0.13097025,0.03057306463068182,-0.65294445,0.9999936,1.6529381,0.0,0.016645619180053473,378.2282,692.9938,2.2748530080450986,12.123914187517292,791.3961350707506,1387.9128196022727,1148.9839826784237,0.27750424,16.716410153634154,-5281.618454113803,buka,dataset48k/train\buka\buka48k-buka_55.wav.wav
0.027878456,0.23425047,0.054873284,0.23590356,0.028797496448863636,-0.8982392,0.9999812,1.8982204,0.0,0.03969217464327812,1227.0933,1492.4738,0.30966502240294397,4.102501817011955,862.4677779126267,1696.7185280539773,1044.7523045113373,0.32986876,18.06505645491213,-5830.107778446737,buka,dataset48k/train\buka\buka48k-buka_56.wav.wav
0.027782196,0.23421326,0.054855853,0.23585525,0.028797496448863636,-0.89794004,0.9999711,1.8979111,0.0,0.03945218026638031,1226.5907,1491.565,0.30912656782765063,4.1061521110599335,873.8387897436849,1715.5600807883523,1055.8929357186653,0.33156487,18.01159344040008,-5918.4191629118395,buka,dataset48k/train\buka\buka48k-buka_57.wav.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,1.0000007,0.0,-0.0,buka,dataset48k/train\buka\buka48k-buka_58.wav.wav
0.027816145,0.23422979,0.05486359,0.23587567,0.028975053267045456,-0.89773977,0.99997425,1.897714,0.0,0.039492640644311905,1226.8031,1491.885,0.3094399175806525,4.104937496516167,868.6040207293906,1708.2192160866477,1054.330572345318,0.32910708,18.03699404612706,-5877.74555922242,buka,dataset48k/train\buka\buka48k-buka_59.wav.wav
0.022194607,0.12900108,0.016641278,0.13089645,0.030861594460227272,-0.65294003,0.9999814,1.6529214,0.0,0.016240933444350958,377.802,692.0167,2.2762266435176994,12.141805526052334,798.9044440777176,1419.723233309659,1155.4549949595423,0.27770725,16.666970530024763,-5339.2712107400575,buka,dataset48k/train\buka\buka48k-buka_6.wav.wav
0.028014857,0.23429401,0.054893684,0.23596297,0.029219193892045456,-0.8974396,0.99999565,1.8974352,0.0,0.0401246165856719,1227.7114,1493.7148,0.3105103306349238,4.097478581645273,865.2339274928585,1701.3677423650568,1049.3686224526782,0.3279827,18.0846612952233,-5851.576970975776,buka,dataset48k/train\buka\buka48k-buka_60.wav.wav
0.028016599,0.23431383,0.054902975,0.23598284,0.029130415482954544,-0.8975817,0.9999955,1.8975773,0.0,0.04011742305010557,1227.9182,1493.7456,0.3105034395571642,4.097608318377483,862.7499145469469,1696.963223544034,1047.099407473149,0.32790798,18.09602435644649,-5832.297147820252,buka,dataset48k/train\buka\buka48k-buka_61.wav.wav
0.027944474,0.23429695,0.054895062,0.23595752,0.029130415482954544,-0.89767337,0.99998814,1.8976614,0.0,0.03990355972200632,1227.6548,1493.1326,0.3101002706852556,4.099958658034698,858.9793288304282,1684.2390580610795,1043.838646288688,0.32781595,18.10631472136782,-5803.045183418651,buka,dataset48k/train\buka\buka48k-buka_62.wav.wav
0.02722025,0.23389943,0.054708946,0.23547798,0.028797496448863636,-0.8978044,0.99990606,1.8977104,0.0,0.037431186996400356,1222.6699,1485.9642,0.306039742459362,4.127701125822574,896.2240989874937,1768.414306640625,1111.5179010380618,0.3308524,17.860327648876446,-6092.702148599039,buka,dataset48k/train\buka\buka48k-buka_63.wav.wav
0.027974566,0.23429951,0.054896258,0.23596363,0.029063831676136364,-0.8975418,0.99999136,1.8975332,0.0,0.04002098273485899,1227.7183,1493.3868,0.3103147475996528,4.0989861414715625,864.3765755290534,1700.3889604048295,1048.5106139223617,0.32807916,18.02055706350839,-5844.921772671953,buka,dataset48k/train\buka\buka48k-buka_64.wav.wav
0.02235488,0.12908386,0.01666264,0.13100527,0.030351118607954544,-0.6528966,0.999998,1.6528945,0.0,0.01679099351167679,378.4305,693.4022,2.274251588483763,12.11671573033657,789.9923618882041,1386.199951171875,1147.532290594566,0.27749708,16.681113030390737,-5270.847427105829,buka,dataset48k/train\buka\buka48k-buka_65.wav.wav
0.02232422,0.12906744,0.016658401,0.13098386,0.030351118607954544,-0.65283144,0.99999493,1.6528263,0.0,0.016709869261831045,378.30682,693.1325,2.2746467891466473,12.121732626835776,791.4273541463631,1392.0726429332387,1146.9559527983351,0.2775983,16.677139873820995,-5281.858023629703,buka,dataset48k/train\buka\buka48k-buka_66.wav.wav
0.027913345,0.23433201,0.05491149,0.23598868,0.029063831676136364,-0.89841163,0.9999842,1.8983958,0.0,0.03986035380512476,1227.9789,1492.9021,0.3099620211826242,4.101328634594446,865.916292524221,1704.7934792258523,1048.0053208207664,0.329067,18.081687824764924,-5856.874439652845,buka,dataset48k/train\buka\buka48k-buka_67.wav.wav
0.028020212,0.23430723,0.054899875,0.2359767,0.029130415482954544,-0.89755064,0.99999595,1.8975465,0.0,0.040115827694535255,1227.8542,1493.7727,0.310523689258819,4.097396232294791,860.7543524091168,1689.132967862216,1045.1366286728673,0.32784173,18.10242644067582,-5816.813646132994,buka,dataset48k/train\buka\buka48k-buka_68.wav.wav
0.022245407,0.1290181,0.016645668,0.13092183,0.030772816051136364,-0.6528395,0.9999872,1.6528267,0.0,0.016461321618407965,377.94855,692.4259,2.2755310828463533,12.133294999128605,796.3652531609273,1406.9990678267045,1152.2473165314093,0.27770454,16.737144333179547,-5319.76603359677,buka,dataset48k/train\buka\buka48k-buka_69.wav.wav
0.022339743,0.12907627,0.016660685,0.13099523,0.030595259232954544,-0.652958,0.99999636,1.6529543,0.0,0.016724915709346533,378.37247,693.26776,2.2744019581403623,12.119201415531915,790.7455269035644,1386.6893421519887,1148.5387429579364,0.27749145,16.726177249559036,-5276.626085548222,buka,dataset48k/train\buka\buka48k-buka_7.wav.wav
0.022291834,0.12905173,0.016654348,0.13096288,0.030417702414772728,-0.6529993,0.9999917,1.652991,0.0,0.01661994820460677,378.18558,692.85516,2.2750794123182567,12.126672860412135,794.6699121662783,1400.3922895951705,1150.7533154029084,0.27763107,16.623639875918638,-5306.747522371511,buka,dataset48k/train\buka\buka48k-buka_70.wav.wav
0.028010981,0.23429921,0.05489612,0.23596767,0.029130415482954544,-0.8976545,0.9999952,1.8976496,0.0,0.04010040033608675,1227.7603,1493.6866,0.31046797351582006,4.097700946994381,864.1385855757301,1699.654873934659,1048.2524254787543,0.32796475,18.093366938253993,-5843.074525391407,buka,dataset48k/train\buka\buka48k-buka_71.wav.wav
0.022294391,0.1290516,0.016654313,0.13096318,0.03046209161931818,-0.652902,0.99999195,1.652894,0.0,0.016603650525212288,378.18732,692.87756,2.274969017366179,12.125954795782546,790.5049506076797,1389.1362970525568,1146.9869935274319,0.27754307,16.66337969878959,-5274.780185954477,buka,dataset48k/train\buka\buka48k-buka_72.wav.wav
0.022321163,0.1290824,0.016662264,0.13099808,0.030506480823863636,-0.65293103,0.99999446,1.6529255,0.0,0.016687711235135794,378.38895,693.171,2.274777221571643,12.1225627497982,790.539843878529,1387.1787331321023,1147.4627327673866,0.2775188,16.72753673963391,-5275.047911343985,buka,dataset48k/train\buka\buka48k-buka_73.wav.wav
0.027883848,0.23428221,0.054888155,0.2359357,0.028975053267045456,-0.89781964,0.99998176,1.8978014,0.0,0.039704835042357445,1227.4277,1492.5973,0.30983575634161226,4.102188869089869,871.2237187044469,1722.4115545099432,1056.1037010965879,0.3289453,18.080525959239278,-5898.096404804526,buka,dataset48k/train\buka\buka48k-buka_74.wav.wav
0.022274734,0.12905905,0.016656237,0.13096717,0.030506480823863636,-0.6531717,0.99998957,1.6531613,0.0,0.01647781953215599,378.21045,692.765,2.275258704594522,12.130287081893474,794.783652992627,1404.3074174360795,1149.1963378979883,0.27768624,16.685874264179912,-5307.620824252527,buka,dataset48k/train\buka\buka48k-buka_75.wav.wav
0.02793674,0.23425883,0.054877203,0.23591878,0.028886274857954544,-0.8977994,0.9999878,1.8977871,0.0,0.039847481064498425,1227.2516,1493.0391,0.3101620808752979,4.099928772577694,862.1662955759468,1693.2927911931818,1045.248452225554,0.32899722,18.116620039480402,-5827.768389175957,buka,dataset48k/train\buka\buka48k-buka_76.wav.wav
0.022192731,0.12896667,0.016632404,0.13086222,0.031327681107954544,-0.6529163,0.99998194,1.6528983,0.0,0.01627419237047434,377.6045,691.8425,2.27632024432574,12.142672191947161,829.6234571407985,1528.857421875,1203.8385414192046,0.27807048,16.709909058908167,-5575.875969371031,buka,dataset48k/train\buka\buka48k-buka_77.wav.wav
0.027984744,0.23428625,0.054890048,0.23595168,0.029130415482954544,-0.8975564,0.9999923,1.8975487,0.0,0.040107397362589836,1227.5939,1493.4213,0.3102992634920232,4.09876879050856,861.0939245579768,1690.1117498224432,1045.9202714841742,0.3279382,18.05524637198037,-5819.448049032171,buka,dataset48k/train\buka\buka48k-buka_78.wav.wav
0.022143219,0.12897186,0.016633742,0.13085894,0.03095037286931818,-0.65333796,0.9999752,1.6533132,0.0,0.016076193656772375,377.58557,691.4697,2.2770824116817634,12.153191533620683,804.6832690949469,1440.7670454545455,1159.6960470945376,0.27794433,16.658734119200854,-5383.692168204577,buka,dataset48k/train\buka\buka48k-buka_79.wav.wav
0.028013451,0.23430161,0.054897245,0.23597032,0.029219193892045456,-0.89749724,0.9999954,1.8974926,0.0,0.04010831285268068,1227.788,1493.7166,0.31048355456075266,4.097560842333504,863.6691249276955,1699.1654829545455,1047.841454862017,0.32793006,18.082054632053804,-5839.430824659225,buka,dataset48k/train\buka\buka48k-buka_8.wav.wav
0.028023219,0.23432088,0.054906275,0.23599063,0.029130415482954544,-0.897624,0.9999962,1.8976202,0.0,0.04013785161077976,1227.9993,1493.8119,0.310547178418773,4.097310471300364,863.1039058785299,1696.963223544034,1047.68156643456,0.32794827,18.08945137792268,-5835.044237366156,buka,dataset48k/train\buka\buka48k-buka_80.wav.wav
0.027956355,0.2343073,0.054899912,0.23596923,0.029063831676136364,-0.8977075,0.99998915,1.8976967,0.0,0.03999510779976845,1227.7766,1493.22,0.31020701841780446,4.099744261311259,864.4912207681616,1698.9207874644887,1047.9411417841884,0.32807863,18.095609528828863,-5845.811657597838,buka,dataset48k/train\buka\buka48k-buka_81.wav.wav
0.027972842,0.23433824,0.054914407,0.23600188,0.029130415482954544,-0.8977848,0.9999906,1.8977754,0.0,0.0400203512981534,1228.1163,1493.4186,0.3102746509874945,4.0992586083623115,861.7151418847502,1691.0905317826705,1045.2150577359887,0.3279877,18.110903169320785,-5824.267803552517,buka,dataset48k/train\buka\buka48k-buka_82.wav.wav
0.027929865,0.23432,0.054905865,0.23597866,0.028975053267045456,-0.8978189,0.9999863,1.8978052,0.0,0.039879524149000645,1227.8748,1493.0378,0.310139341241271,4.100599644699082,866.7017151813433,1705.7722611860795,1047.809246612765,0.3291848,18.00709872491764,-5862.972650942887,buka,dataset48k/train\buka\buka48k-buka_83.wav.wav
0.022270389,0.1290515,0.016654292,0.130959,0.030373313210227272,-0.65313685,0.9999892,1.653126,0.0,0.016537162009626627,378.1633,692.72156,2.2752657080034626,12.130028023571136,791.7110848872825,1395.9877707741477,1146.7883751532825,0.27759302,16.667183610862878,-5284.0353782507955,buka,dataset48k/train\buka\buka48k-buka_84.wav.wav
0.027873985,0.23438235,0.054935083,0.23603398,0.028886274857954544,-0.89800346,0.9999789,1.8979824,0.0,0.03965684771537781,1228.4504,1492.5973,0.30956461611513497,4.103224571604108,863.7545645898276,1695.0056596235795,1052.5359304023896,0.32871798,18.08838318621695,-5840.093942314179,buka,dataset48k/train\buka\buka48k-buka_85.wav.wav
0.028021606,0.23429756,0.054895345,0.23596728,0.029130415482954544,-0.89741755,0.9999963,1.8974138,0.0,0.04016820155084133,1227.7562,1493.7786,0.31054181565609035,4.097262203856666,862.8654317648968,1696.2291370738637,1047.1982977437378,0.32786834,18.105626999709273,-5833.19358358856,buka,dataset48k/train\buka\buka48k-buka_86.wav.wav
0.027386887,0.23410203,0.05480376,0.23569854,0.028353604403409092,-0.89891076,0.99992484,1.8988357,0.0,0.038372984156012535,1224.9613,1487.9285,0.3062792345763589,4.12113182810199,877.496555253645,1717.0282537286932,1080.1672189797982,0.3305456,17.913648654071057,-5946.858238260137,buka,dataset48k/train\buka\buka48k-buka_87.wav.wav
0.030305699,0.22375156,0.05006476,0.22579458,0.037420099431818184,-0.8482938,0.99997646,1.8482702,0.0,0.048231637105345726,1124.1794,1502.5613,0.4465981201869473,3.948636514523608,817.2663160135785,1597.1274636008523,990.9896593966082,0.29846933,18.986264117483547,-5480.559318987001,buka,dataset48k/train\buka\buka48k-buka_88.wav.wav
0.02406711,0.13555625,0.018375495,0.13767615,0.03823020241477273,-0.7179834,0.9999926,1.7179761,0.0,0.020071745850145817,417.95163,742.82227,2.213027455898172,11.104190777974068,779.7002747743962,1348.2721502130682,1111.7642730897403,0.25344256,17.001416484361553,-5191.953631349246,buka,dataset48k/train\buka\buka48k-buka_89.wav.wav
0.027948271,0.23427866,0.05488649,0.23593983,0.028886274857954544,-0.89753354,0.9999885,1.897522,0.0,0.03996680211275816,1227.4706,1493.1074,0.31016701552691883,4.099985247098352,861.4904777634162,1694.516268643466,1044.9388017042713,0.3278499,18.033866756074485,-5822.524680829584,buka,dataset48k/train\buka\buka48k-buka_9.wav.wav
0.030431537,0.22388995,0.050126705,0.22594863,0.037064985795454544,-0.8489119,0.99998784,1.8488997,0.0,0.04852594714611769,1125.7139,1503.9415,0.44695685316576,3.9443928674538364,802.1898349143132,1549.167147549716,969.210756170418,0.29810017,18.911686368873415,-5364.520407578205,buka,dataset48k/train\buka\buka48k-buka_90.wav.wav
0.023962148,0.13552283,0.018366436,0.13762492,0.038141424005681816,-0.7184031,0.9999814,1.7183845,0.0,0.019758437294512987,417.64066,741.92944,2.214393310443997,11.120385370861234,782.8634769868469,1362.4644886363637,1116.8368530568405,0.2536416,17.062380450859013,-5216.186718897643,buka,dataset48k/train\buka\buka48k-buka_91.wav.wav
0.024083761,0.13553257,0.018369077,0.13765574,0.03834117542613636,-0.7177837,0.99999493,1.7177787,0.0,0.020149401389062405,417.82773,742.857,2.212765044419386,11.101007814628195,779.216118312772,1352.1872780539773,1110.0427199276903,0.25352368,17.045371026414696,-5188.2456711358645,buka,dataset48k/train\buka\buka48k-buka_92.wav.wav
0.023970917,0.13554825,0.018373327,0.13765149,0.03836337002840909,-0.7185627,0.99998194,1.7185447,0.0,0.019764867145568132,417.80188,742.08014,2.2143546317209206,11.119153639703546,787.9950066237503,1363.443270596591,1128.0362439069872,0.25365174,17.037921404234957,-5255.526198134222,buka,dataset48k/train\buka\buka48k-buka_93.wav.wav
0.024102839,0.13554984,0.01837376,0.13767609,0.03842995383522727,-0.7178262,0.99999636,1.7178226,0.0,0.020183198619633913,417.9513,743.03015,2.2125550754350938,11.099040691703497,778.1531387471347,1349.2509321732955,1109.113738976816,0.25350198,17.007665875144774,-5180.105792388509,buka,dataset48k/train\buka\buka48k-buka_94.wav.wav
0.030506432,0.22386354,0.050114885,0.22593258,0.03724254261363636,-0.8484435,0.99999595,1.8484395,0.0,0.04879827331751585,1125.554,1504.5005,0.4472821013657863,3.941459330060492,803.452804504845,1553.8163618607955,971.1516519707169,0.29810193,18.988553327095556,-5374.230284590783,buka,dataset48k/train\buka\buka48k-buka_95.wav.wav
0.03051848,0.22387908,0.050121848,0.22594962,0.03724254261363636,-0.84848857,0.9999967,1.8484852,0.0,0.048829699866473675,1125.7236,1504.6166,0.447342033222944,3.94120215417124,803.1606239420242,1552.1034934303977,970.6666964816642,0.29814476,18.916498076806633,-5371.983785204803,buka,dataset48k/train\buka\buka48k-buka_96.wav.wav
0.024014639,0.1354842,0.018355971,0.13759606,0.03831898082386364,-0.7179924,0.99998826,1.7179806,0.0,0.019897363148629665,417.4655,742.1845,2.213536369213125,11.110883280070533,782.4867442429212,1356.8364923650568,1116.696482417856,0.25366974,17.04451517153392,-5213.299922243423,buka,dataset48k/train\buka\buka48k-buka_97.wav.wav
0.02281166,0.12849872,0.016511919,0.13050781,0.04444469105113636,-0.66032046,0.99999595,1.6603165,0.0,0.022284224280156195,375.56198,678.5315,2.3941780442978065,12.646776839503826,811.3137432770335,1385.9552556818182,1156.4505223000358,0.23071146,17.08625761947633,-5434.710732413883,buka,dataset48k/train\buka\buka48k-buka_98.wav.wav
0.022621648,0.12840235,0.016487164,0.13037984,0.04369007457386364,-0.6602825,0.99997765,1.6602602,0.0,0.020587278762832284,374.8258,676.91223,2.397041690782267,12.678172608329124,815.8465461310243,1397.7006392045455,1162.461559463648,0.23075089,17.03165650875007,-5469.619855889632,buka,dataset48k/train\buka\buka48k-buka_99.wav.wav
0.013408012,0.105588526,0.011148937,0.106436424,0.06851473721590909,-0.43488124,0.9999924,1.4348736,0.0,0.008716093376278877,249.79811,530.97595,2.793598246125557,17.502258987631738,1540.753647099688,2856.8198464133525,1321.8223646698366,0.33201247,16.073403317068546,-11309.173303705002,tutup,dataset48k/train\tutup\tutup48k-tutup_0.wav.wav
0.016662175,0.13063082,0.017064413,0.13168919,0.10430353338068182,-0.4777831,0.9999875,1.4777706,0.0,0.03817113069817424,382.39203,889.0337,1.2673646371478007,5.896949741367962,1696.4451088907952,2866.362970525568,1242.3703484309933,0.28242174,17.025880768874973,-12615.258185920266,tutup,dataset48k/train\tutup\tutup48k-tutup_1.wav.wav
0.016749693,0.13067499,0.017075954,0.13174409,0.1041259765625,-0.4775896,0.99999607,1.4775857,0.0,0.03834363794885576,382.71094,889.7912,1.2669588930025923,5.88891209716884,1694.7546804164958,2863.671320134943,1235.0560831104624,0.28251505,17.058393545540365,-12600.998083197537,tutup,dataset48k/train\tutup\tutup48k-tutup_10.wav.wav
0.021115238,0.14683229,0.02155972,0.14834276,0.10613458806818182,-0.45894438,0.9999853,1.4589297,0.0,0.05981033621355891,485.2229,952.42896,1.9246369710210591,8.354001592884723,1685.755839778347,2907.227117365057,1270.4891390570845,0.21552414,18.32480652538143,-12525.114156758606,tutup,dataset48k/train\tutup\tutup48k-tutup_100.wav.wav
0.021255787,0.14688927,0.021576459,0.14841922,0.10613458806818182,-0.45882675,0.999998,1.4588248,0.0,0.06007742788642645,485.72327,953.6057,1.9228174994415665,8.338829527307729,1683.7561586058473,2901.354425603693,1270.2848972916365,0.21552606,18.250418240375847,-12508.258092343473,tutup,dataset48k/train\tutup\tutup48k-tutup_101.wav.wav
0.019238308,0.12277106,0.015072733,0.12426924,0.08354048295454546,-0.52619725,0.9999972,1.5261945,0.0,0.03034995379857719,340.5147,627.4934,2.904141226605053,14.751757829425678,1402.0658172809353,2521.831720525568,1288.3583331688692,0.226756,16.43133722022768,-10158.9511129085,tutup,dataset48k/train\tutup\tutup48k-tutup_102.wav.wav
0.021243423,0.1468747,0.021572176,0.14840303,0.10613458806818182,-0.45883578,0.999997,1.4588327,0.0,0.0601132782176137,485.6173,953.44916,1.9229709071230188,8.34002249138654,1684.5170702743735,2904.7801624644885,1270.4149997086065,0.21554479,18.26006029084411,-12514.671823119113,tutup,dataset48k/train\tutup\tutup48k-tutup_103.wav.wav
0.019233769,0.122772746,0.015073147,0.12427021,0.08362926136363637,-0.526141,0.9999969,1.5261378,0.0,0.030355294235050678,340.52002,627.47845,2.9042670621328823,14.752528043849189,1402.1676461196648,2521.3423295454545,1288.41003164515,0.22677077,16.428908005067086,-10159.790766866576,tutup,dataset48k/train\tutup\tutup48k-tutup_104.wav.wav
0.019162722,0.12274202,0.015065604,0.12422888,0.08365145596590909,-0.52633125,0.9999905,1.5263218,0.0,0.03025598730891943,340.29355,626.9361,2.9057387922013262,14.765725220292193,1404.3570461591034,2525.2574573863635,1291.7093608459852,0.22733106,16.408018850595035,-10177.845774600657,tutup,dataset48k/train\tutup\tutup48k-tutup_105.wav.wav
0.019157367,0.12275591,0.0150690125,0.12424177,0.08329634232954546,-0.52613276,0.99999,1.5261228,0.0,0.030253120698034763,340.3642,626.9724,2.9058688616747146,14.766256637847242,1403.8648508775013,2524.523370916193,1290.3834756794927,0.22734436,16.431882163946337,-10173.78656155916,tutup,dataset48k/train\tutup\tutup48k-tutup_106.wav.wav
0.019213248,0.12276356,0.015070891,0.12425796,0.08347389914772728,-0.52619606,0.999995,1.526191,0.0,0.03031699568964541,340.45288,627.31335,2.904683026952685,14.756407363444882,1402.0961242094077,2521.0976340553975,1288.3853563428283,0.22677864,16.42509563896349,-10159.201015137129,tutup,dataset48k/train\tutup\tutup48k-tutup_107.wav.wav
0.021258121,0.14688644,0.021575624,0.14841674,0.10613458806818182,-0.45880002,0.9999982,1.4587982,0.0,0.06011291593313217,485.7071,953.6068,1.9227735945141526,8.338477226045246,1683.257822247831,2903.067294034091,1269.4399864800146,0.21537429,18.23672016450443,-12504.057797379875,tutup,dataset48k/train\tutup\tutup48k-tutup_108.wav.wav
0.021387333,0.14105855,0.019897515,0.1426707,0.103515625,-0.4139839,0.99998707,1.413971,0.0,0.06267123250290751,448.82626,925.19727,1.93198454349764,8.364569068605277,1661.0705353668966,2886.1833052201705,1285.4702011707905,0.19211765,18.752828055159384,-12317.199426029181,tutup,dataset48k/train\tutup\tutup48k-tutup_109.wav.wav
